X,Y,Z
116.0,113.74,11.0
116.0,113.74,11.0
117.505,113.689,11.0
117.505,113.689,11.0
118.0,113.707,11.0
118.0,113.707,11.0
118.0,114.765,11.0
118.0,114.765,11.0
120.0,114.765,11.0
120.0,114.765,11.0
120.0,113.723,11.0
120.0,113.723,11.0
120.535,113.715,11.0
120.535,113.715,11.0
120.697,113.726,11.0
120.697,113.726,11.0
121.192,113.714,11.0
121.192,113.714,11.0
121.642,113.66,11.0
121.642,113.66,11.0
122.586,113.71,11.0
122.586,113.71,11.0
122.466,113.829,11.0
122.466,113.829,11.0
122.339,114.141,11.0
122.339,114.141,11.0
122.339,114.765,11.0
122.339,114.765,11.0
122.0,114.765,11.0
122.0,114.765,11.0
122.0,113.679,11.0
122.0,113.679,11.0
122.0,113.679,11.0
122.0,113.679,11.0
122.053,112.654,11.0
122.053,112.654,11.0
128.904,113.172,11.0
128.904,113.172,11.0
128.905,121.828,11.0
128.905,121.828,11.0
121.668,122.363,11.0
121.668,122.363,11.0
113.896,122.307,11.0
113.896,122.307,11.0
113.42,121.617,11.0
113.42,121.617,11.0
113.42,121.617,11.0
113.42,121.617,11.0
113.833,121.565,11.0
113.833,121.565,11.0
114.297,121.554,11.0
114.297,121.554,11.0
114.444,121.565,11.0
114.444,121.565,11.0
114.833,121.555,11.0
114.833,121.555,11.0
114.906,121.564,11.0
114.906,121.564,11.0
115.419,121.562,11.0
115.419,121.562,11.0
115.799,121.532,11.0
115.799,121.532,11.0
117.58,121.591,11.0
117.58,121.591,11.0
119.22,121.538,11.0
119.22,121.538,11.0
119.572,121.563,11.0
119.572,121.563,11.0
119.647,121.552,11.0
119.647,121.552,11.0
119.988,121.561,11.0
119.988,121.561,11.0
120.026,121.555,11.0
120.026,121.555,11.0
121.327,121.568,11.0
121.327,121.568,11.0
121.696,121.616,11.0
121.696,121.616,11.0
122.738,121.563,11.0
122.738,121.563,11.0
123.178,121.256,11.0
123.178,121.256,11.0
123.032,121.255,11.0
123.032,121.255,11.0
122.89,121.197,11.0
122.89,121.197,11.0
122.678,120.985,11.0
122.678,120.985,11.0
122.62,120.843,11.0
122.62,120.843,11.0
122.62,119.955,11.0
122.62,119.955,11.0
112.381,119.955,11.0
112.381,119.955,11.0
112.381,120.843,11.0
112.381,120.843,11.0
112.323,120.985,11.0
112.323,120.985,11.0
112.111,121.197,11.0
112.111,121.197,11.0
111.969,121.255,11.0
111.969,121.255,11.0
111.814,121.255,11.0
111.814,121.255,11.0
112.241,121.552,11.0
112.241,121.552,11.0
113.42,121.617,11.0
113.42,121.617,11.0
114.0,121.282,11.0
114.0,121.282,11.0
112.423,121.282,11.0
112.423,121.282,11.0
112.532,121.17,11.0
112.532,121.17,11.0
112.661,120.859,11.0
112.661,120.859,11.0
112.661,120.235,11.0
112.661,120.235,11.0
114.0,120.235,11.0
114.0,120.235,11.0
114.0,121.282,11.0
114.0,121.282,11.0
113.798,121.287,11.0
113.798,121.287,11.0
113.408,121.335,11.0
113.408,121.335,11.0
112.423,121.282,11.0
112.423,121.282,11.0
114.0,121.282,11.0
114.0,121.282,11.0
114.208,121.257,11.0
114.208,121.257,11.0
114.457,121.285,11.0
114.457,121.285,11.0
114.859,121.276,11.0
114.859,121.276,11.0
114.925,121.284,11.0
114.925,121.284,11.0
115.402,121.282,11.0
115.402,121.282,11.0
116.0,121.235,11.0
116.0,121.235,11.0
116.0,120.235,11.0
116.0,120.235,11.0
118.0,120.235,11.0
118.0,120.235,11.0
118.0,121.298,11.0
118.0,121.298,11.0
119.233,121.258,11.0
119.233,121.258,11.0
119.561,121.282,11.0
119.561,121.282,11.0
119.675,121.271,11.0
119.675,121.271,11.0
120.0,121.28,11.0
120.0,121.28,11.0
120.0,120.235,11.0
120.0,120.235,11.0
122.34,120.235,11.0
122.34,120.235,11.0
122.34,120.859,11.0
122.34,120.859,11.0
122.469,121.171,11.0
122.469,121.171,11.0
122.587,121.29,11.0
122.587,121.29,11.0
122.0,121.32,11.0
122.0,121.32,11.0
122.0,120.235,11.0
122.0,120.235,11.0
122.0,120.235,11.0
122.0,120.235,11.0
110.06,120.228,11.0
110.06,120.228,11.0
108.149,119.774,11.0
108.149,119.774,11.0
108.149,119.774,11.0
108.149,119.774,11.0
109.079,119.774,11.0
109.079,119.774,11.0
109.08,119.074,11.0
109.08,119.074,11.0
109.198,118.509,11.0
109.198,118.509,11.0
109.502,118.071,11.0
109.502,118.071,11.0
109.866,117.815,11.0
109.866,117.815,11.0
110.358,117.69,11.0
110.358,117.69,11.0
124.521,117.688,11.0
124.521,117.688,11.0
125.135,117.815,11.0
125.135,117.815,11.0
125.498,118.071,11.0
125.498,118.071,11.0
125.802,118.508,11.0
125.802,118.508,11.0
125.921,119.075,11.0
125.921,119.075,11.0
125.921,119.775,11.0
125.921,119.775,11.0
126.852,119.775,11.0
126.852,119.775,11.0
126.852,115.691,11.0
126.852,115.691,11.0
126.851,115.225,11.0
126.851,115.225,11.0
125.92,115.225,11.0
125.92,115.225,11.0
125.92,116.103,11.0
125.92,116.103,11.0
125.803,116.49,11.0
125.803,116.49,11.0
125.498,116.929,11.0
125.498,116.929,11.0
125.135,117.185,11.0
125.135,117.185,11.0
124.521,117.312,11.0
124.521,117.312,11.0
110.358,117.31,11.0
110.358,117.31,11.0
109.866,117.185,11.0
109.866,117.185,11.0
109.502,116.929,11.0
109.502,116.929,11.0
109.198,116.491,11.0
109.198,116.491,11.0
109.079,116.102,11.0
109.079,116.102,11.0
109.079,115.225,11.0
109.079,115.225,11.0
108.149,115.225,11.0
108.149,115.225,11.0
108.149,119.774,11.0
108.149,119.774,11.0
109.479,120.174,11.0
109.479,120.174,11.0
109.48,119.074,11.0
109.48,119.074,11.0
109.564,118.671,11.0
109.564,118.671,11.0
109.782,118.358,11.0
109.782,118.358,11.0
110.041,118.175,11.0
110.041,118.175,11.0
110.392,118.078,11.0
110.392,118.078,11.0
124.521,118.075,11.0
124.521,118.075,11.0
124.96,118.175,11.0
124.96,118.175,11.0
125.219,118.358,11.0
125.219,118.358,11.0
125.436,118.67,11.0
125.436,118.67,11.0
125.521,119.075,11.0
125.521,119.075,11.0
125.521,120.175,11.0
125.521,120.175,11.0
127.252,120.175,11.0
127.252,120.175,11.0
127.252,115.691,11.0
127.252,115.691,11.0
127.251,114.825,11.0
127.251,114.825,11.0
125.52,114.825,11.0
125.52,114.825,11.0
125.52,116.055,11.0
125.52,116.055,11.0
125.436,116.329,11.0
125.436,116.329,11.0
125.218,116.642,11.0
125.218,116.642,11.0
124.959,116.825,11.0
124.959,116.825,11.0
124.521,116.925,11.0
124.521,116.925,11.0
110.392,116.922,11.0
110.392,116.922,11.0
110.041,116.825,11.0
110.041,116.825,11.0
109.781,116.642,11.0
109.781,116.642,11.0
109.564,116.33,11.0
109.564,116.33,11.0
109.479,116.052,11.0
109.479,116.052,11.0
109.479,114.825,11.0
109.479,114.825,11.0
107.749,114.825,11.0
107.749,114.825,11.0
107.749,120.174,11.0
107.749,120.174,11.0
109.479,120.174,11.0
109.479,120.174,11.0
109.879,120.574,11.0
109.879,120.574,11.0
109.88,119.074,11.0
109.88,119.074,11.0
109.93,118.832,11.0
109.93,118.832,11.0
110.061,118.645,11.0
110.061,118.645,11.0
110.217,118.535,11.0
110.217,118.535,11.0
110.427,118.477,11.0
110.427,118.477,11.0
124.521,118.475,11.0
124.521,118.475,11.0
124.784,118.535,11.0
124.784,118.535,11.0
124.94,118.645,11.0
124.94,118.645,11.0
125.07,118.832,11.0
125.07,118.832,11.0
125.121,119.075,11.0
125.121,119.075,11.0
125.121,120.575,11.0
125.121,120.575,11.0
127.652,120.575,11.0
127.652,120.575,11.0
127.652,115.691,11.0
127.652,115.691,11.0
127.651,114.425,11.0
127.651,114.425,11.0
125.12,114.425,11.0
125.12,114.425,11.0
125.12,116.003,11.0
125.12,116.003,11.0
125.07,116.168,11.0
125.07,116.168,11.0
124.939,116.355,11.0
124.939,116.355,11.0
124.784,116.465,11.0
124.784,116.465,11.0
124.521,116.525,11.0
124.521,116.525,11.0
110.427,116.523,11.0
110.427,116.523,11.0
110.216,116.465,11.0
110.216,116.465,11.0
110.06,116.355,11.0
110.06,116.355,11.0
109.93,116.168,11.0
109.93,116.168,11.0
109.879,116.003,11.0
109.879,116.003,11.0
109.879,114.425,11.0
109.879,114.425,11.0
107.349,114.425,11.0
107.349,114.425,11.0
107.349,120.574,11.0
107.349,120.574,11.0
109.879,120.574,11.0
109.879,120.574,11.0
110.279,120.974,11.0
110.279,120.974,11.0
110.28,119.017,11.0
110.28,119.017,11.0
110.34,118.931,11.0
110.34,118.931,11.0
110.462,118.875,11.0
110.462,118.875,11.0
124.59,118.875,11.0
124.59,118.875,11.0
124.721,119.012,11.0
124.721,119.012,11.0
124.721,120.975,11.0
124.721,120.975,11.0
128.052,120.975,11.0
128.052,120.975,11.0
128.052,115.691,11.0
128.052,115.691,11.0
128.051,114.025,11.0
128.051,114.025,11.0
124.72,114.025,11.0
124.72,114.025,11.0
124.718,115.96,11.0
124.718,115.96,11.0
124.66,116.069,11.0
124.66,116.069,11.0
124.521,116.125,11.0
124.521,116.125,11.0
110.461,116.125,11.0
110.461,116.125,11.0
110.339,116.069,11.0
110.339,116.069,11.0
110.281,115.96,11.0
110.281,115.96,11.0
110.279,114.025,11.0
110.279,114.025,11.0
106.949,114.025,11.0
106.949,114.025,11.0
106.949,120.974,11.0
106.949,120.974,11.0
110.279,120.974,11.0
110.279,120.974,11.0
110.009,120.705,11.0
110.009,120.705,11.0
108.859,119.693,11.0
108.859,119.693,11.0
108.999,119.17,11.0
108.999,119.17,11.0
109.222,118.338,11.0
109.222,118.338,11.0
109.563,117.066,11.0
109.563,117.066,11.0
108.997,115.406,11.0
108.997,115.406,11.0
108.229,115.612,11.0
108.229,115.612,11.0
109.651,116.753,11.0
109.651,116.753,11.0
124.4,117.491,11.0
124.4,117.491,11.0
126.77,116.856,11.0
126.77,116.856,11.0
126.77,115.771,11.0
126.77,115.771,11.0
126.304,115.305,11.0
126.304,115.305,11.0
126.304,115.305,11.0
126.304,115.305,11.0
126.304,115.305,11.2
126.304,115.305,11.2
124.934,114.239,11.2
124.934,114.239,11.2
111.81,113.743,11.2
111.81,113.743,11.2
111.81,113.743,11.2
111.81,113.743,11.2
111.968,113.743,11.2
111.968,113.743,11.2
112.11,113.801,11.2
112.11,113.801,11.2
112.322,114.013,11.2
112.322,114.013,11.2
112.38,114.155,11.2
112.38,114.155,11.2
112.38,115.045,11.2
112.38,115.045,11.2
122.619,115.045,11.2
122.619,115.045,11.2
122.619,114.157,11.2
122.619,114.157,11.2
122.677,114.015,11.2
122.677,114.015,11.2
122.889,113.803,11.2
122.889,113.803,11.2
123.031,113.745,11.2
123.031,113.745,11.2
123.191,113.744,11.2
123.191,113.744,11.2
122.752,113.437,11.2
122.752,113.437,11.2
121.63,113.378,11.2
121.63,113.378,11.2
121.2,113.434,11.2
121.2,113.434,11.2
120.68,113.446,11.2
120.68,113.446,11.2
120.538,113.435,11.2
120.538,113.435,11.2
120.143,113.445,11.2
120.143,113.445,11.2
120.09,113.439,11.2
120.09,113.439,11.2
119.591,113.436,11.2
119.591,113.436,11.2
119.197,113.467,11.2
119.197,113.467,11.2
117.504,113.409,11.2
117.504,113.409,11.2
115.788,113.468,11.2
115.788,113.468,11.2
115.403,113.439,11.2
115.403,113.439,11.2
114.969,113.439,11.2
114.969,113.439,11.2
114.939,113.445,11.2
114.939,113.445,11.2
114.609,113.443,11.2
114.609,113.443,11.2
114.582,113.449,11.2
114.582,113.449,11.2
113.747,113.436,11.2
113.747,113.436,11.2
113.468,113.403,11.2
113.468,113.403,11.2
112.218,113.46,11.2
112.218,113.46,11.2
111.81,113.743,11.2
111.81,113.743,11.2
114.0,114.766,11.2
114.0,114.766,11.2
114.0,113.72,11.2
114.0,113.72,11.2
113.712,113.714,11.2
113.712,113.714,11.2
113.454,113.684,11.2
113.454,113.684,11.2
112.436,113.73,11.2
112.436,113.73,11.2
112.53,113.825,11.2
112.53,113.825,11.2
112.66,114.139,11.2
112.66,114.139,11.2
112.66,114.766,11.2
112.66,114.766,11.2
116.0,114.766,11.2
116.0,114.766,11.2
116.0,113.741,11.2
116.0,113.741,11.2
117.504,113.689,11.2
117.504,113.689,11.2
118.0,113.707,11.2
118.0,113.707,11.2
118.0,114.766,11.2
118.0,114.766,11.2
120.0,114.766,11.2
120.0,114.766,11.2
120.0,113.723,11.2
120.0,113.723,11.2
120.527,113.715,11.2
120.527,113.715,11.2
120.772,113.724,11.2
120.772,113.724,11.2
121.237,113.711,11.2
121.237,113.711,11.2
121.642,113.66,11.2
121.642,113.66,11.2
122.586,113.71,11.2
122.586,113.71,11.2
122.466,113.829,11.2
122.466,113.829,11.2
122.339,114.141,11.2
122.339,114.141,11.2
122.339,114.765,11.2
122.339,114.765,11.2
122.0,114.766,11.2
122.0,114.766,11.2
122.0,113.679,11.2
122.0,113.679,11.2
122.0,113.679,11.2
122.0,113.679,11.2
122.053,112.654,11.2
122.053,112.654,11.2
128.869,113.172,11.2
128.869,113.172,11.2
128.87,121.828,11.2
128.87,121.828,11.2
121.666,122.363,11.2
121.666,122.363,11.2
113.892,122.308,11.2
113.892,122.308,11.2
113.423,121.617,11.2
113.423,121.617,11.2
113.423,121.617,11.2
113.423,121.617,11.2
113.83,121.566,11.2
113.83,121.566,11.2
114.302,121.554,11.2
114.302,121.554,11.2
114.447,121.565,11.2
114.447,121.565,11.2
114.833,121.555,11.2
114.833,121.555,11.2
114.906,121.564,11.2
114.906,121.564,11.2
115.42,121.562,11.2
115.42,121.562,11.2
115.799,121.532,11.2
115.799,121.532,11.2
117.579,121.591,11.2
117.579,121.591,11.2
119.219,121.538,11.2
119.219,121.538,11.2
119.572,121.563,11.2
119.572,121.563,11.2
119.646,121.552,11.2
119.646,121.552,11.2
119.986,121.561,11.2
119.986,121.561,11.2
120.025,121.555,11.2
120.025,121.555,11.2
121.327,121.568,11.2
121.327,121.568,11.2
121.694,121.616,11.2
121.694,121.616,11.2
122.74,121.562,11.2
122.74,121.562,11.2
123.178,121.256,11.2
123.178,121.256,11.2
123.032,121.255,11.2
123.032,121.255,11.2
122.89,121.197,11.2
122.89,121.197,11.2
122.678,120.985,11.2
122.678,120.985,11.2
122.62,120.843,11.2
122.62,120.843,11.2
122.62,119.955,11.2
122.62,119.955,11.2
112.381,119.955,11.2
112.381,119.955,11.2
112.381,120.843,11.2
112.381,120.843,11.2
112.323,120.985,11.2
112.323,120.985,11.2
112.111,121.197,11.2
112.111,121.197,11.2
111.969,121.255,11.2
111.969,121.255,11.2
111.814,121.255,11.2
111.814,121.255,11.2
112.241,121.552,11.2
112.241,121.552,11.2
113.423,121.617,11.2
113.423,121.617,11.2
114.0,121.283,11.2
114.0,121.283,11.2
112.423,121.282,11.2
112.423,121.282,11.2
112.532,121.17,11.2
112.532,121.17,11.2
112.661,120.859,11.2
112.661,120.859,11.2
112.661,120.235,11.2
112.661,120.235,11.2
114.0,120.235,11.2
114.0,120.235,11.2
114.0,121.283,11.2
114.0,121.283,11.2
113.795,121.288,11.2
113.795,121.288,11.2
113.416,121.335,11.2
113.416,121.335,11.2
112.423,121.282,11.2
112.423,121.282,11.2
114.0,121.283,11.2
114.0,121.283,11.2
114.211,121.257,11.2
114.211,121.257,11.2
114.46,121.285,11.2
114.46,121.285,11.2
114.859,121.276,11.2
114.859,121.276,11.2
114.925,121.284,11.2
114.925,121.284,11.2
115.403,121.282,11.2
115.403,121.282,11.2
116.0,121.235,11.2
116.0,121.235,11.2
116.0,120.235,11.2
116.0,120.235,11.2
118.0,120.235,11.2
118.0,120.235,11.2
118.0,121.297,11.2
118.0,121.297,11.2
119.231,121.258,11.2
119.231,121.258,11.2
119.561,121.282,11.2
119.561,121.282,11.2
119.674,121.271,11.2
119.674,121.271,11.2
120.0,121.28,11.2
120.0,121.28,11.2
120.0,120.235,11.2
120.0,120.235,11.2
122.34,120.235,11.2
122.34,120.235,11.2
122.34,120.859,11.2
122.34,120.859,11.2
122.469,121.171,11.2
122.469,121.171,11.2
122.587,121.289,11.2
122.587,121.289,11.2
122.0,121.32,11.2
122.0,121.32,11.2
122.0,120.235,11.2
122.0,120.235,11.2
122.0,120.235,11.2
122.0,120.235,11.2
110.095,120.228,11.2
110.095,120.228,11.2
108.184,119.774,11.2
108.184,119.774,11.2
108.184,119.774,11.2
108.184,119.774,11.2
109.114,119.774,11.2
109.114,119.774,11.2
109.115,119.074,11.2
109.115,119.074,11.2
109.233,118.509,11.2
109.233,118.509,11.2
109.537,118.071,11.2
109.537,118.071,11.2
109.901,117.815,11.2
109.901,117.815,11.2
110.393,117.69,11.2
110.393,117.69,11.2
124.486,117.688,11.2
124.486,117.688,11.2
125.1,117.815,11.2
125.1,117.815,11.2
125.463,118.071,11.2
125.463,118.071,11.2
125.767,118.508,11.2
125.767,118.508,11.2
125.886,119.075,11.2
125.886,119.075,11.2
125.886,119.775,11.2
125.886,119.775,11.2
126.817,119.775,11.2
126.817,119.775,11.2
126.817,115.691,11.2
126.817,115.691,11.2
126.816,115.225,11.2
126.816,115.225,11.2
125.885,115.225,11.2
125.885,115.225,11.2
125.885,116.103,11.2
125.885,116.103,11.2
125.768,116.49,11.2
125.768,116.49,11.2
125.463,116.929,11.2
125.463,116.929,11.2
125.1,117.185,11.2
125.1,117.185,11.2
124.486,117.312,11.2
124.486,117.312,11.2
110.393,117.31,11.2
110.393,117.31,11.2
109.901,117.185,11.2
109.901,117.185,11.2
109.537,116.929,11.2
109.537,116.929,11.2
109.233,116.491,11.2
109.233,116.491,11.2
109.114,116.102,11.2
109.114,116.102,11.2
109.114,115.225,11.2
109.114,115.225,11.2
108.184,115.225,11.2
108.184,115.225,11.2
108.184,119.774,11.2
108.184,119.774,11.2
109.514,120.174,11.2
109.514,120.174,11.2
109.515,119.074,11.2
109.515,119.074,11.2
109.599,118.671,11.2
109.599,118.671,11.2
109.817,118.358,11.2
109.817,118.358,11.2
110.076,118.175,11.2
110.076,118.175,11.2
110.427,118.078,11.2
110.427,118.078,11.2
124.486,118.075,11.2
124.486,118.075,11.2
124.925,118.175,11.2
124.925,118.175,11.2
125.184,118.358,11.2
125.184,118.358,11.2
125.401,118.67,11.2
125.401,118.67,11.2
125.486,119.075,11.2
125.486,119.075,11.2
125.486,120.175,11.2
125.486,120.175,11.2
127.217,120.175,11.2
127.217,120.175,11.2
127.217,115.691,11.2
127.217,115.691,11.2
127.216,114.825,11.2
127.216,114.825,11.2
125.485,114.825,11.2
125.485,114.825,11.2
125.485,116.055,11.2
125.485,116.055,11.2
125.401,116.329,11.2
125.401,116.329,11.2
125.183,116.642,11.2
125.183,116.642,11.2
124.924,116.825,11.2
124.924,116.825,11.2
124.486,116.925,11.2
124.486,116.925,11.2
110.427,116.922,11.2
110.427,116.922,11.2
110.076,116.825,11.2
110.076,116.825,11.2
109.816,116.642,11.2
109.816,116.642,11.2
109.599,116.33,11.2
109.599,116.33,11.2
109.514,116.052,11.2
109.514,116.052,11.2
109.514,114.825,11.2
109.514,114.825,11.2
107.784,114.825,11.2
107.784,114.825,11.2
107.784,120.174,11.2
107.784,120.174,11.2
109.514,120.174,11.2
109.514,120.174,11.2
109.914,120.574,11.2
109.914,120.574,11.2
109.915,119.074,11.2
109.915,119.074,11.2
109.965,118.832,11.2
109.965,118.832,11.2
110.096,118.645,11.2
110.096,118.645,11.2
110.252,118.535,11.2
110.252,118.535,11.2
110.462,118.477,11.2
110.462,118.477,11.2
124.486,118.475,11.2
124.486,118.475,11.2
124.749,118.535,11.2
124.749,118.535,11.2
124.905,118.645,11.2
124.905,118.645,11.2
125.035,118.832,11.2
125.035,118.832,11.2
125.086,119.075,11.2
125.086,119.075,11.2
125.086,120.575,11.2
125.086,120.575,11.2
127.617,120.575,11.2
127.617,120.575,11.2
127.617,115.691,11.2
127.617,115.691,11.2
127.616,114.425,11.2
127.616,114.425,11.2
125.085,114.425,11.2
125.085,114.425,11.2
125.085,116.003,11.2
125.085,116.003,11.2
125.035,116.168,11.2
125.035,116.168,11.2
124.904,116.355,11.2
124.904,116.355,11.2
124.749,116.465,11.2
124.749,116.465,11.2
124.486,116.525,11.2
124.486,116.525,11.2
110.462,116.523,11.2
110.462,116.523,11.2
110.251,116.465,11.2
110.251,116.465,11.2
110.095,116.355,11.2
110.095,116.355,11.2
109.965,116.168,11.2
109.965,116.168,11.2
109.914,116.003,11.2
109.914,116.003,11.2
109.914,114.425,11.2
109.914,114.425,11.2
107.384,114.425,11.2
107.384,114.425,11.2
107.384,120.574,11.2
107.384,120.574,11.2
109.914,120.574,11.2
109.914,120.574,11.2
110.314,120.974,11.2
110.314,120.974,11.2
110.315,119.017,11.2
110.315,119.017,11.2
110.375,118.931,11.2
110.375,118.931,11.2
110.497,118.875,11.2
110.497,118.875,11.2
124.555,118.875,11.2
124.555,118.875,11.2
124.686,119.012,11.2
124.686,119.012,11.2
124.686,120.975,11.2
124.686,120.975,11.2
128.017,120.975,11.2
128.017,120.975,11.2
128.017,115.691,11.2
128.017,115.691,11.2
128.016,114.025,11.2
128.016,114.025,11.2
124.685,114.025,11.2
124.685,114.025,11.2
124.683,115.96,11.2
124.683,115.96,11.2
124.625,116.069,11.2
124.625,116.069,11.2
124.486,116.125,11.2
124.486,116.125,11.2
110.496,116.125,11.2
110.496,116.125,11.2
110.374,116.069,11.2
110.374,116.069,11.2
110.316,115.96,11.2
110.316,115.96,11.2
110.314,114.025,11.2
110.314,114.025,11.2
106.984,114.025,11.2
106.984,114.025,11.2
106.984,120.974,11.2
106.984,120.974,11.2
110.314,120.974,11.2
110.314,120.974,11.2
110.044,120.705,11.2
110.044,120.705,11.2
108.713,119.693,11.2
108.713,119.693,11.2
109.451,116.939,11.2
109.451,116.939,11.2
109.032,115.543,11.2
109.032,115.543,11.2
108.263,115.749,11.2
108.263,115.749,11.2
109.686,116.753,11.2
109.686,116.753,11.2
124.468,117.619,11.2
124.468,117.619,11.2
126.735,117.011,11.2
126.735,117.011,11.2
126.735,115.536,11.2
126.735,115.536,11.2
126.504,115.305,11.2
126.504,115.305,11.2
126.504,115.305,11.2
126.504,115.305,11.2
126.504,115.305,11.4
126.504,115.305,11.4
124.899,114.239,11.4
124.899,114.239,11.4
111.81,113.743,11.4
111.81,113.743,11.4
111.81,113.743,11.4
111.81,113.743,11.4
111.968,113.743,11.4
111.968,113.743,11.4
112.11,113.801,11.4
112.11,113.801,11.4
112.322,114.013,11.4
112.322,114.013,11.4
112.38,114.155,11.4
112.38,114.155,11.4
112.38,115.045,11.4
112.38,115.045,11.4
122.619,115.045,11.4
122.619,115.045,11.4
122.619,114.157,11.4
122.619,114.157,11.4
122.677,114.015,11.4
122.677,114.015,11.4
122.889,113.803,11.4
122.889,113.803,11.4
123.031,113.745,11.4
123.031,113.745,11.4
123.191,113.744,11.4
123.191,113.744,11.4
122.752,113.437,11.4
122.752,113.437,11.4
121.628,113.378,11.4
121.628,113.378,11.4
121.203,113.433,11.4
121.203,113.433,11.4
120.671,113.446,11.4
120.671,113.446,11.4
120.537,113.435,11.4
120.537,113.435,11.4
120.136,113.445,11.4
120.136,113.445,11.4
120.09,113.439,11.4
120.09,113.439,11.4
119.59,113.436,11.4
119.59,113.436,11.4
119.196,113.467,11.4
119.196,113.467,11.4
117.503,113.409,11.4
117.503,113.409,11.4
115.788,113.468,11.4
115.788,113.468,11.4
115.405,113.439,11.4
115.405,113.439,11.4
114.599,113.442,11.4
114.599,113.442,11.4
114.569,113.449,11.4
114.569,113.449,11.4
113.747,113.436,11.4
113.747,113.436,11.4
113.468,113.403,11.4
113.468,113.403,11.4
112.218,113.46,11.4
112.218,113.46,11.4
111.81,113.743,11.4
111.81,113.743,11.4
114.0,114.766,11.4
114.0,114.766,11.4
114.0,113.72,11.4
114.0,113.72,11.4
113.712,113.714,11.4
113.712,113.714,11.4
113.454,113.684,11.4
113.454,113.684,11.4
112.436,113.73,11.4
112.436,113.73,11.4
112.53,113.825,11.4
112.53,113.825,11.4
112.66,114.139,11.4
112.66,114.139,11.4
112.66,114.766,11.4
112.66,114.766,11.4
116.0,114.766,11.4
116.0,114.766,11.4
116.0,113.741,11.4
116.0,113.741,11.4
117.503,113.689,11.4
117.503,113.689,11.4
118.0,113.707,11.4
118.0,113.707,11.4
118.0,114.766,11.4
118.0,114.766,11.4
120.0,114.766,11.4
120.0,114.766,11.4
120.0,113.723,11.4
120.0,113.723,11.4
120.536,113.715,11.4
120.536,113.715,11.4
120.652,113.725,11.4
120.652,113.725,11.4
121.188,113.714,11.4
121.188,113.714,11.4
121.64,113.66,11.4
121.64,113.66,11.4
122.586,113.71,11.4
122.586,113.71,11.4
122.466,113.829,11.4
122.466,113.829,11.4
122.339,114.141,11.4
122.339,114.141,11.4
122.339,114.765,11.4
122.339,114.765,11.4
122.0,114.766,11.4
122.0,114.766,11.4
122.0,113.68,11.4
122.0,113.68,11.4
122.0,113.68,11.4
122.0,113.68,11.4
122.053,112.654,11.4
122.053,112.654,11.4
128.833,113.172,11.4
128.833,113.172,11.4
128.834,121.828,11.4
128.834,121.828,11.4
121.664,122.363,11.4
121.664,122.363,11.4
113.891,122.308,11.4
113.891,122.308,11.4
113.422,121.617,11.4
113.422,121.617,11.4
113.422,121.617,11.4
113.422,121.617,11.4
113.829,121.566,11.4
113.829,121.566,11.4
114.306,121.554,11.4
114.306,121.554,11.4
114.448,121.565,11.4
114.448,121.565,11.4
114.836,121.555,11.4
114.836,121.555,11.4
114.907,121.564,11.4
114.907,121.564,11.4
115.421,121.562,11.4
115.421,121.562,11.4
115.799,121.532,11.4
115.799,121.532,11.4
117.578,121.591,11.4
117.578,121.591,11.4
119.218,121.538,11.4
119.218,121.538,11.4
119.57,121.563,11.4
119.57,121.563,11.4
119.645,121.552,11.4
119.645,121.552,11.4
119.986,121.561,11.4
119.986,121.561,11.4
120.024,121.555,11.4
120.024,121.555,11.4
121.331,121.568,11.4
121.331,121.568,11.4
121.692,121.616,11.4
121.692,121.616,11.4
122.739,121.561,11.4
122.739,121.561,11.4
123.18,121.255,11.4
123.18,121.255,11.4
123.032,121.255,11.4
123.032,121.255,11.4
122.89,121.197,11.4
122.89,121.197,11.4
122.678,120.985,11.4
122.678,120.985,11.4
122.62,120.843,11.4
122.62,120.843,11.4
122.62,119.955,11.4
122.62,119.955,11.4
112.381,119.955,11.4
112.381,119.955,11.4
112.381,120.843,11.4
112.381,120.843,11.4
112.323,120.985,11.4
112.323,120.985,11.4
112.111,121.197,11.4
112.111,121.197,11.4
111.969,121.255,11.4
111.969,121.255,11.4
111.814,121.255,11.4
111.814,121.255,11.4
112.241,121.552,11.4
112.241,121.552,11.4
113.422,121.617,11.4
113.422,121.617,11.4
114.0,121.283,11.4
114.0,121.283,11.4
114.0,120.235,11.4
114.0,120.235,11.4
112.661,120.235,11.4
112.661,120.235,11.4
112.661,120.859,11.4
112.661,120.859,11.4
112.532,121.17,11.4
112.532,121.17,11.4
112.423,121.282,11.4
112.423,121.282,11.4
113.415,121.335,11.4
113.415,121.335,11.4
113.794,121.288,11.4
113.794,121.288,11.4
114.213,121.276,11.4
114.213,121.276,11.4
114.461,121.285,11.4
114.461,121.285,11.4
114.868,121.276,11.4
114.868,121.276,11.4
114.923,121.284,11.4
114.923,121.284,11.4
115.418,121.282,11.4
115.418,121.282,11.4
116.0,121.234,11.4
116.0,121.234,11.4
116.0,120.235,11.4
116.0,120.235,11.4
118.0,120.235,11.4
118.0,120.235,11.4
118.0,121.297,11.4
118.0,121.297,11.4
119.231,121.258,11.4
119.231,121.258,11.4
119.559,121.282,11.4
119.559,121.282,11.4
119.673,121.271,11.4
119.673,121.271,11.4
120.0,121.28,11.4
120.0,121.28,11.4
